People_Total_Tested_Count,Cases,Difference,date,Population_Count,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,positive,negative,hospitalizedCumulative,recovered,death,deathIncrease,Density,LandArea
0.0,2,0,2020-03-04,10558813.0,5.36986301369863,0.8424657534246576,-4.198630136986301,0.2534246575342466,-0.0684931506849315,0.6917808219178082,2.0,0.0,0.0,0.0,0.0,0.0,186.6719,57513
0.0,2,0,2020-03-05,10554619.0,4.2620689655172415,0.5103448275862069,-5.9862068965517246,0.5586206896551724,-1.910344827586207,1.0482758620689656,2.0,0.0,0.0,0.0,0.0,0.0,186.6719,57513
0.0,3,1,2020-03-06,10548424.0,9.125,4.458333333333333,5.916666666666667,2.513888888888889,-0.09027777777777778,-0.6041666666666666,2.0,0.0,0.0,0.0,0.0,0.0,186.6719,57513
0.0,5,2,2020-03-07,10513201.0,11.65,6.2785714285714285,13.342857142857143,4.2785714285714285,3.0714285714285716,-0.6857142857142857,6.0,0.0,0.0,0.0,0.0,0.0,186.6719,57513
0.0,5,0,2020-03-08,10446334.0,12.451127819548873,6.2180451127819545,9.849624060150376,4.2781954887218046,1.5338345864661653,-0.3308270676691729,7.0,0.0,0.0,0.0,0.0,0.0,186.6719,57513
0.0,10,5,2020-03-09,10541646.0,10.44055944055944,6.608391608391608,6.8321678321678325,1.5874125874125875,2.300699300699301,-0.5384615384615384,12.0,0.0,0.0,0.0,0.0,0.0,186.6719,57513
0.0,17,7,2020-03-10,10547364.0,8.694444444444445,6.020833333333333,2.8958333333333335,1.1458333333333333,1.0486111111111112,0.14583333333333334,17.0,0.0,0.0,0.0,0.0,0.0,186.6719,57513
0.0,23,6,2020-03-11,10558813.0,10.054794520547945,7.9520547945205475,6.602739726027397,1.3287671232876712,0.6164383561643836,-0.363013698630137,22.0,0.0,0.0,0.0,0.0,0.0,186.6719,57513
0.0,31,8,2020-03-12,10547364.0,12.118055555555555,19.42361111111111,4.361111111111111,1.7847222222222223,0.24305555555555555,-0.2777777777777778,31.0,0.0,0.0,0.0,0.0,0.0,186.6719,57513
0.0,42,11,2020-03-13,10548424.0,7.638888888888889,29.45138888888889,4.736111111111111,1.7569444444444444,-3.6597222222222223,0.3125,42.0,0.0,0.0,0.0,1.0,1.0,186.6719,57513
0.0,73,31,2020-03-14,10494143.0,5.855072463768116,20.268115942028984,10.13768115942029,2.4347826086956523,0.6884057971014492,0.35507246376811596,66.0,0.0,0.0,0.0,1.0,0.0,186.6719,57513
0.0,99,26,2020-03-15,10429810.0,0.015267175572519083,14.709923664122137,0.030534351145038167,2.2290076335877864,-4.931297709923665,0.8931297709923665,99.0,0.0,0.0,0.0,1.0,0.0,186.6719,57513
0.0,121,22,2020-03-16,10541646.0,-0.32167832167832167,18.18881118881119,-0.8181818181818182,-0.08391608391608392,-10.993006993006993,2.4335664335664338,121.0,0.0,0.0,0.0,1.0,0.0,186.6719,57513
0.0,146,25,2020-03-17,10560177.0,-6.513698630136986,12.075342465753424,2.0547945205479454,-0.6301369863013698,-16.089041095890412,3.5273972602739727,146.0,0.0,0.0,0.0,1.0,0.0,186.6719,57513
0.0,197,51,2020-03-18,10572209.0,-8.655405405405405,9.425675675675675,3.1486486486486487,-0.9054054054054054,-19.216216216216218,3.8783783783783785,197.0,1311.0,0.0,0.0,1.0,0.0,186.6719,57513
0.0,282,85,2020-03-19,10572209.0,-10.763513513513514,13.425675675675675,5.297297297297297,-1.2364864864864864,-20.33783783783784,4.081081081081081,287.0,1544.0,0.0,0.0,10.0,9.0,186.6719,57513
0.0,457,175,2020-03-20,10566955.0,-16.551020408163264,11.870748299319727,5.2517006802721085,-2.8435374149659864,-22.095238095238095,4.292517006802721,420.0,1966.0,0.0,0.0,13.0,3.0,186.6719,57513
