People_Total_Tested_Count,Cases,Difference,date,Population_Count,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,positive,negative,hospitalizedCumulative,recovered,death,deathIncrease,Density,LandArea
0.0,1,1,2020-03-06,5613650.0,9.382716049382717,3.0987654320987654,-0.1728395061728395,0.3333333333333333,0.5802469135802469,-0.037037037037037035,0.0,36.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,1,0,2020-03-07,5530372.0,12.492957746478874,6.887323943661972,1.7464788732394365,0.8591549295774648,1.1690140845070423,-0.2112676056338028,1.0,48.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,1,0,2020-03-08,5451824.0,17.746031746031747,11.619047619047619,14.031746031746032,0.6349206349206349,1.4444444444444444,-0.2698412698412698,1.0,48.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,2,1,2020-03-09,5608187.0,4.3375,1.9875,-0.35,-1.175,0.1375,0.325,2.0,80.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,2,0,2020-03-10,5613826.0,5.333333333333333,3.4444444444444446,0.5185185185185185,-0.691358024691358,-0.6790123456790124,0.41975308641975306,3.0,132.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,5,3,2020-03-11,5608187.0,7.525,5.3,1.4625,-0.675,-1.075,0.075,5.0,217.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,9,4,2020-03-12,5613826.0,5.3580246913580245,9.654320987654321,-2.345679012345679,-1.2222222222222223,-2.2222222222222223,0.8395061728395061,9.0,307.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,10,1,2020-03-13,5617390.0,6.695121951219512,12.75609756097561,-1.5731707317073171,-0.5121951219512195,-2.1951219512195124,1.0975609756097562,14.0,541.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,21,11,2020-03-14,5530372.0,3.6056338028169015,13.084507042253522,-5.309859154929577,-0.8309859154929577,-0.4084507042253521,0.7746478873239436,21.0,847.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,20,0,2020-03-15,5447976.0,5.492063492063492,25.11111111111111,4.634920634920635,-1.1746031746031746,-1.2063492063492063,0.5873015873015873,35.0,1387.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,53,32,2020-03-16,5613826.0,0.7654320987654321,17.62962962962963,-2.4814814814814814,-3.074074074074074,-6.098765432098766,2.7901234567901234,54.0,1839.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,59,6,2020-03-17,5613826.0,-11.049382716049383,14.814814814814815,4.135802469135802,-2.567901234567901,-12.666666666666666,4.172839506172839,60.0,2276.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,77,18,2020-03-18,5613826.0,-31.098765432098766,4.382716049382716,1.4444444444444444,-3.1358024691358026,-20.641975308641975,5.9753086419753085,77.0,2685.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,89,12,2020-03-19,5619289.0,-36.63414634146341,-2.8658536585365852,-4.634146341463414,-4.634146341463414,-24.085365853658537,6.853658536585366,89.0,2949.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,113,24,2020-03-20,5619289.0,-35.91463414634146,3.1341463414634148,-1.5609756097560976,-3.7560975609756095,-25.71951219512195,6.7073170731707314,115.0,3741.0,0.0,0.0,0.0,0.0,71.5922,79627
0.0,133,20,2020-03-21,5545237.0,-45.47222222222222,-3.361111111111111,-2.986111111111111,-4.847222222222222,-17.5,2.1527777777777777,138.0,3952.0,0.0,0.0,1.0,1.0,71.5922,79627
0.0,166,33,2020-03-22,5496200.0,-43.46268656716418,-13.462686567164178,0.9850746268656716,-5.970149253731344,-22.16417910447761,1.7164179104477613,169.0,4511.0,12.0,0.0,1.0,0.0,71.5922,79627
0.0,232,65,2020-03-23,5613826.0,-31.40740740740741,-5.481481481481482,4.444444444444445,-5.135802469135802,-28.049382716049383,6.407407407407407,235.0,4511.0,17.0,0.0,1.0,0.0,71.5922,79627
0.0,260,28,2020-03-24,5619289.0,-33.71951219512195,-7.621951219512195,3.3292682926829267,-4.804878048780488,-31.0609756097561,7.439024390243903,262.0,5550.0,21.0,0.0,1.0,0.0,71.5922,79627
0.0,286,25,2020-03-25,5624280.0,-29.951807228915662,-2.9156626506024095,-1.2771084337349397,-5.204819277108434,-32.10843373493976,7.457831325301205,287.0,11188.0,35.0,122.0,1.0,0.0,71.5922,79627
0.0,343,58,2020-03-26,5619289.0,-31.21951219512195,-3.682926829268293,8.134146341463415,-5.353658536585366,-32.5609756097561,7.475609756097561,346.0,12604.0,41.0,0.0,2.0,1.0,71.5922,79627
0.0,395,52,2020-03-27,5619289.0,-32.78048780487805,-5.158536585365853,8.414634146341463,-5.536585365853658,-32.90243902439025,7.280487804878049,398.0,13605.0,51.0,180.0,4.0,2.0,71.5922,79627
0.0,435,44,2020-03-28,5545861.0,-58.416666666666664,-31.458333333333332,-15.819444444444445,-8.25,-25.72222222222222,2.7083333333333335,441.0,15688.0,57.0,220.0,5.0,1.0,71.5922,79627
