People_Total_Tested_Count,Cases,Difference,date,Population_Count,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,positive,negative,hospitalizedCumulative,recovered,death,deathIncrease,Density,LandArea
0.0,2,2,2020-03-08,6582043.0,22.674698795180724,17.6144578313253,18.481927710843372,4.9879518072289155,3.9759036144578315,-0.43373493975903615,1.0,0.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,2,0,2020-03-09,6765485.0,3.1176470588235294,4.921568627450981,-0.9901960784313726,0.7843137254901961,2.6666666666666665,0.6470588235294118,1.0,0.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,2,0,2020-03-10,6765485.0,10.990196078431373,9.392156862745098,3.9215686274509802,1.9215686274509804,1.2254901960784315,-0.27450980392156865,1.0,0.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,2,0,2020-03-11,6765485.0,15.735294117647058,12.470588235294118,8.058823529411764,3.4607843137254903,3.4607843137254903,-1.0784313725490196,1.0,0.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,4,2,2020-03-12,6765485.0,10.176470588235293,18.284313725490197,3.0686274509803924,2.2450980392156863,0.5196078431372549,-0.14705882352941177,1.0,64.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,5,1,2020-03-13,6733359.0,14.918367346938776,23.887755102040817,3.326530612244898,4.326530612244898,8.795918367346939,-0.20408163265306123,2.0,71.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,6,1,2020-03-14,6639414.0,1.9090909090909092,18.96590909090909,-2.7954545454545454,1.7954545454545454,1.0795454545454546,0.5568181818181818,4.0,90.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,7,1,2020-03-15,6582043.0,7.879518072289157,19.10843373493976,-1.2409638554216869,1.1927710843373494,-0.3493975903614458,0.4457831325301205,5.0,122.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,8,1,2020-03-16,6765485.0,3.2745098039215685,22.784313725490197,-2.323529411764706,0.23529411764705882,-4.872549019607843,1.8431372549019607,6.0,164.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,14,6,2020-03-17,6772911.0,-0.8737864077669902,17.116504854368934,1.6893203883495145,0.14563106796116504,-10.922330097087379,2.3689320388349513,8.0,207.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,20,6,2020-03-18,6772911.0,-2.5533980582524274,18.058252427184467,2.679611650485437,-0.2815533980582524,-15.96116504854369,2.8058252427184467,13.0,253.0,0.0,0.0,0.0,0.0,89.7453,68742
0.0,37,17,2020-03-19,6772911.0,-11.74757281553398,13.62135922330097,0.8252427184466019,-1.3592233009708738,-20.349514563106798,4.097087378640777,24.0,308.0,0.0,0.0,1.0,1.0,89.7453,68742
0.0,59,22,2020-03-20,6757319.0,-14.168316831683168,17.386138613861387,0.09900990099009901,-1.2673267326732673,-12.475247524752476,3.9306930693069306,47.0,369.0,0.0,0.0,1.0,0.0,89.7453,68742
0.0,79,20,2020-03-21,6649723.0,-24.59550561797753,15.47191011235955,3.651685393258427,-1.898876404494382,-8.797752808988765,1.6404494382022472,73.0,369.0,0.0,0.0,3.0,2.0,89.7453,68742
0.0,99,20,2020-03-22,6640326.0,-28.931818181818183,1.8409090909090908,-7.920454545454546,-5.375,-16.852272727272727,1.4318181818181819,90.0,369.0,0.0,0.0,3.0,0.0,89.7453,68742
0.0,220,121,2020-03-23,6772911.0,-22.59223300970874,2.9514563106796117,-0.019417475728155338,-4.184466019417476,-23.728155339805824,4.514563106796117,183.0,369.0,0.0,0.0,3.0,0.0,89.7453,68742
0.0,307,87,2020-03-24,6783537.0,-27.99047619047619,-4.533333333333333,-2.295238095238095,-4.238095238095238,-31.095238095238095,5.780952380952381,183.0,369.0,0.0,0.0,3.0,0.0,89.7453,68742
0.0,396,89,2020-03-25,6778841.0,-18.067307692307693,0.75,6.576923076923077,-3.6538461538461537,-30.60576923076923,4.644230769230769,356.0,369.0,0.0,0.0,8.0,5.0,89.7453,68742
0.0,558,162,2020-03-26,6785412.0,-21.704761904761906,-2.914285714285714,4.742857142857143,-4.114285714285714,-32.12380952380953,5.152380952380953,502.0,369.0,0.0,0.0,8.0,0.0,89.7453,68742
0.0,759,202,2020-03-27,6757319.0,-25.594059405940595,-1.9405940594059405,3.4455445544554455,-4.900990099009901,-24.297029702970296,5.346534653465347,669.0,369.0,0.0,0.0,8.0,0.0,89.7453,68742
0.0,955,196,2020-03-28,6661856.0,-33.4,-4.488888888888889,3.7666666666666666,-6.9222222222222225,-16.488888888888887,2.111111111111111,838.0,10082.0,0.0,0.0,10.0,2.0,89.7453,68742
0.0,1040,86,2020-03-29,6626711.0,-23.60919540229885,-3.7126436781609193,10.068965517241379,-8.057471264367816,-19.770114942528735,1.2988505747126438,838.0,11547.0,0.0,0.0,10.0,0.0,89.7453,68742
0.0,1209,166,2020-03-30,6772911.0,-22.660194174757283,-5.300970873786408,3.4271844660194173,-5.262135922330097,-30.40776699029126,5.009708737864078,1031.0,13204.0,0.0,0.0,13.0,3.0,89.7453,68742
0.0,1573,363,2020-03-31,6783537.0,-20.552380952380954,-0.6095238095238096,2.9047619047619047,-4.3428571428571425,-33.923809523809524,5.390476190476191,1327.0,14614.0,0.0,0.0,14.0,1.0,89.7453,68742
0.0,1888,315,2020-04-01,6778841.0,-13.673076923076923,4.9423076923076925,5.038461538461538,-4.096153846153846,-33.79807692307692,4.586538461538462,1581.0,15846.0,0.0,0.0,18.0,4.0,89.7453,68742
0.0,2183,296,2020-04-02,6784142.0,-21.39047619047619,1.7047619047619047,2.085714285714286,-5.609523809523809,-35.05714285714286,5.352380952380952,1834.0,17849.0,0.0,0.0,19.0,1.0,89.7453,68742
0.0,2186,7,2020-04-03,6757319.0,-24.524752475247524,7.485148514851486,-1.316831683168317,-5.633663366336633,-27.93069306930693,5.653465346534653,2113.0,19357.0,0.0,0.0,19.0,0.0,89.7453,68742
0.0,2688,505,2020-04-04,6670500.0,-36.582417582417584,7.813186813186813,-4.186813186813187,-8.54945054945055,-18.285714285714285,2.241758241758242,2291.0,22614.0,0.0,0.0,24.0,5.0,89.7453,68742
0.0,2691,4,2020-04-05,6649723.0,-30.573033707865168,1.9438202247191012,1.0786516853932584,-9.258426966292134,-21.06741573033708,1.404494382022472,2367.0,24882.0,0.0,0.0,34.0,10.0,89.7453,68742
0.0,3189,490,2020-04-06,6772911.0,-13.922330097087379,-3.533980582524272,0.3300970873786408,-7.087378640776699,-33.96116504854369,5.485436893203883,2722.0,27113.0,0.0,0.0,39.0,5.0,89.7453,68742
0.0,3649,459,2020-04-07,6783501.0,-12.219047619047618,-2.419047619047619,3.8190476190476192,-5.0476190476190474,-37.457142857142856,5.485714285714286,3037.0,28932.0,0.0,0.0,53.0,14.0,89.7453,68742
0.0,3692,43,2020-04-08,6783501.0,-9.723809523809523,-1.0666666666666667,4.390476190476191,-4.714285714285714,-37.266666666666666,4.914285714285715,3327.0,30783.0,0.0,0.0,58.0,5.0,89.7453,68742
0.0,3963,270,2020-04-09,6790072.0,-11.018867924528301,-1.1886792452830188,0.7547169811320755,-6.0,-38.35849056603774,5.632075471698113,3539.0,34955.0,0.0,0.0,77.0,19.0,89.7453,68742
0.0,4515,558,2020-04-10,6757319.0,-11.891089108910892,0.0594059405940594,2.9603960396039604,-6.534653465346534,-36.67326732673267,5.346534653465347,3799.0,36941.0,0.0,0.0,96.0,19.0,89.7453,68742
0.0,4731,251,2020-04-11,6468624.0,-22.41891891891892,0.7297297297297297,1.7567567567567568,-11.81081081081081,-24.527027027027028,2.364864864864865,4024.0,39148.0,0.0,0.0,109.0,13.0,89.7453,68742
0.0,4899,167,2020-04-12,6470112.0,-24.706666666666667,-13.853333333333333,-5.96,-17.013333333333332,-31.666666666666668,1.9066666666666667,4160.0,41040.0,0.0,0.0,110.0,1.0,89.7453,68742
0.0,5200,263,2020-04-13,6772911.0,-11.155339805825243,-3.495145631067961,-2.3883495145631066,-6.912621359223301,-33.932038834951456,5.621359223300971,4388.0,41040.0,0.0,0.0,114.0,4.0,89.7453,68742
0.0,5532,331,2020-04-14,6778841.0,-10.75,-2.9903846153846154,-0.2980769230769231,-5.4423076923076925,-35.56730769230769,5.913461538461538,4686.0,43292.0,0.0,0.0,133.0,19.0,89.7453,68742
0.0,5556,24,2020-04-15,6783501.0,-4.685714285714286,0.5714285714285714,1.7619047619047619,-3.8380952380952382,-34.34285714285714,4.695238095238095,4895.0,44117.0,0.0,0.0,147.0,14.0,89.7453,68742
0.0,6057,501,2020-04-16,6784142.0,-7.79047619047619,-0.5904761904761905,-0.3142857142857143,-5.104761904761904,-35.32380952380952,5.447619047619048,5111.0,45537.0,0.0,0.0,152.0,5.0,89.7453,68742
0.0,6273,221,2020-04-17,6757319.0,-10.683168316831683,-2.1584158415841586,-0.9306930693069307,-5.99009900990099,-28.247524752475247,5.891089108910891,5283.0,46434.0,0.0,0.0,165.0,13.0,89.7453,68742
0.0,6428,212,2020-04-18,6468624.0,-15.85135135135135,-1.1081081081081081,7.972972972972973,-7.3108108108108105,-17.905405405405407,2.108108108108108,5517.0,48242.0,0.0,0.0,175.0,10.0,89.7453,68742
0.0,6629,204,2020-04-19,6437779.0,-11.083333333333334,-2.6944444444444446,5.194444444444445,-9.777777777777779,-24.0,1.4166666666666667,5667.0,48242.0,0.0,0.0,176.0,1.0,89.7453,68742
0.0,6885,171,2020-04-20,6772911.0,-7.203883495145631,-1.6213592233009708,2.2815533980582523,-4.796116504854369,-32.15533980582524,4.834951456310679,5807.0,50206.0,0.0,0.0,177.0,1.0,89.7453,68742
0.0,7081,195,2020-04-21,6783537.0,-6.666666666666667,-1.0476190476190477,4.933333333333334,-3.552380952380952,-35.00952380952381,4.876190476190477,5941.0,51179.0,0.0,0.0,189.0,12.0,89.7453,68742
0.0,7343,262,2020-04-22,6778841.0,-7.173076923076923,-1.0096153846153846,0.49038461538461536,-3.6923076923076925,-34.5,5.240384615384615,6137.0,52019.0,0.0,0.0,208.0,19.0,89.7453,68742
0.0,7581,239,2020-04-23,6777571.0,-8.35576923076923,-0.9807692307692307,1.875,-4.298076923076923,-34.98076923076923,5.480769230769231,6321.0,53129.0,0.0,0.0,218.0,10.0,89.7453,68742
0.0,7945,368,2020-04-24,6757319.0,-9.198019801980198,-1.5742574257425743,1.6336633663366336,-5.099009900990099,-27.356435643564357,5.287128712871287,6625.0,58582.0,0.0,0.0,262.0,44.0,89.7453,68742
0.0,8019,183,2020-04-25,6468624.0,-16.594594594594593,-1.8243243243243243,2.135135135135135,-6.5675675675675675,-19.81081081081081,2.2837837837837838,6826.0,60392.0,0.0,0.0,273.0,11.0,89.7453,68742
0.0,8271,257,2020-04-26,6428382.0,-7.676056338028169,0.647887323943662,9.23943661971831,-6.450704225352113,-21.661971830985916,1.1126760563380282,6997.0,62751.0,0.0,0.0,274.0,1.0,89.7453,68742
0.0,8620,229,2020-04-27,6772911.0,-5.776699029126213,-0.2815533980582524,2.6116504854368934,-3.533980582524272,-29.58252427184466,4.805825242718447,7171.0,63935.0,0.0,0.0,288.0,14.0,89.7453,68742
0.0,8785,164,2020-04-28,6788197.0,-6.311320754716981,-0.7735849056603774,2.330188679245283,-3.3207547169811322,-33.18867924528302,2.8867924528301887,7303.0,66200.0,0.0,0.0,314.0,26.0,89.7453,68742
0.0,9059,274,2020-04-29,6783537.0,-4.504761904761905,0.9238095238095239,-0.21904761904761905,-2.8476190476190477,-32.304761904761904,4.685714285714286,7425.0,69734.0,0.0,0.0,318.0,4.0,89.7453,68742
0.0,9248,190,2020-04-30,6777571.0,-3.894230769230769,2.0865384615384617,5.394230769230769,-2.4326923076923075,-32.51923076923077,4.3173076923076925,7562.0,73125.0,0.0,0.0,329.0,11.0,89.7453,68742
